DMV ID,ZIP Code,Registration Expiration Date,VIN Prefix,VIN Model Year,Registration Valid Date
4,55416,30/04/2019,1G1RD6S5,G,01/05/2018
4,55331,31/07/2018,1G1RD6E4,D,01/05/2018
4,55105,31/01/2019,1G1RD6S5,G,01/05/2018
4,55108,28/02/2019,1FADP5CU,G,01/05/2018
4,55437,28/02/2019,5YJSA1E1,G,01/05/2018
4,55412,31/01/2019,1G1RC6S5,G,01/05/2018
4,55435,28/02/2019,5YJXCBE2,G,01/05/2018
4,55410,31/05/2019,WAUTPBFF,G,01/05/2018
4,55057,31/05/2019,WBY1Z4C5,G,01/05/2018
4,56304,30/09/2018,3FA6P0SU,D,01/05/2018
4,56345,31/12/9999,1G1RC6S5,G,01/05/2018
4,56378,28/02/2019,3FA6P0PU,G,01/05/2018
4,55123,31/07/2018,3FA6P0PU,G,01/05/2018
4,55316,31/07/2018,3FA6P0SU,G,01/05/2018
4,55311,28/02/2019,1N4AZ0CP,G,01/05/2018
4,55113,31/07/2018,1N4AZ0CP,G,01/05/2018
4,55317,31/01/2019,YV4BC0PM,G,01/05/2018
4,55906,31/01/2019,1FADP5CU,G,01/05/2018
4,55416,31/01/2019,5YJXCBE2,G,01/05/2018
4,55352,30/09/2018,5YJSA1DP,D,01/05/2018
4,55414,31/01/2019,1FADP5CU,G,01/05/2018
4,55426,30/04/2019,1G1RC6S5,G,01/05/2018
4,56345,31/12/9999,1G1RC6S5,G,01/05/2018
4,55074,31/01/2019,1G1RD6S5,G,01/05/2018
4,55373,30/04/2019,1G1RA6S5,G,01/05/2018
4,55384,31/07/2018,1N4AZ0CP,G,01/05/2018
4,55311,31/12/2018,3FA6P0SU,G,01/05/2018
4,55902,31/12/2018,3FA6P0PU,G,01/05/2018
4,55337,31/12/2018,1G1RD6S5,G,01/05/2018
4,55372,31/12/2018,3FA6P0SU,G,01/05/2018
4,55421,30/09/2018,JTDKN3DP,D,01/05/2018
4,55331,31/12/2018,1G1RD6S5,G,01/05/2018
4,55104,31/01/2019,1N4AZ0CP,G,01/05/2018
4,55105,30/09/2018,5YJSA1CN,D,01/05/2018
4,55347,31/12/2018,1N4AZ0CP,G,01/05/2018
4,55014,30/09/2018,3FA6P0PU,G,01/05/2018
4,55016,30/09/2018,1G1RD6S5,G,01/05/2018
4,55331,30/09/2018,1N4AZ0CP,G,01/05/2018
4,55331,30/09/2018,1G1RB6S5,G,01/05/2018
4,55409,31/03/2019,1G1RC6S5,G,01/05/2018
4,55304,31/12/2018,3FA6P0PU,G,01/05/2018
4,55901,31/12/2018,1G1RB6S5,G,01/05/2018
4,55404,31/10/2018,1G1RA6S5,G,01/05/2018
4,55432,31/10/2018,3FA6P0SU,G,01/05/2018
4,55124,31/10/2018,3FA6P0SU,D,01/05/2018
4,55044,31/10/2018,3FA6P0PU,D,01/05/2018
4,55406,31/10/2018,5YJSA1CN,D,01/05/2018
4,55416,31/10/2018,JTDKN3DP,D,01/05/2018
4,55112,31/12/9999,1E9EA15S,D,01/05/2018
4,,31/12/2018,1FADP5CU,G,01/05/2018
4,56013,31/12/2018,1G1RA6S5,G,01/05/2018
4,55001,31/12/9999,1E9EB25S,D,01/05/2018
4,55101,31/03/2019,1FADP5CU,G,01/05/2018
4,55405,31/10/2018,5YJSA1DN,D,01/05/2018
4,55442,31/10/2018,3FA6P0SU,D,01/05/2018
4,55346,31/12/2018,3C3CFFGE,D,01/05/2018
4,55387,31/10/2018,3FA6P0SU,D,01/05/2018
4,55102,31/10/2018,JTDKN3DP,D,01/05/2018
4,55811,31/10/2018,JTDKN3DP,D,01/05/2018
4,55407,31/10/2018,JTDKN3DP,D,01/05/2018
4,55431,31/10/2018,JTDKN3DP,D,01/05/2018
4,55427,31/10/2018,3FA6P0PU,D,01/05/2018
4,55115,31/12/2018,5YJXCAE4,G,01/05/2018
4,55129,30/11/2018,1FADP3R4,D,01/05/2018
4,55345,30/11/2018,5YJSA1DN,D,01/05/2018
4,55435,30/11/2018,5YJSA1CN,D,01/05/2018
4,55435,30/11/2018,3FA6P0PU,D,01/05/2018
4,55407,30/11/2018,JTDKN3DP,D,01/05/2018
4,55044,30/11/2018,5YJSA1CP,D,01/05/2018
4,55068,31/01/2019,1G1RD6S5,G,01/05/2018
4,55311,31/01/2019,5YJSA1E4,G,01/05/2018
4,55426,31/01/2019,1FADP5CU,G,01/05/2018
4,55412,31/12/2018,KMHE14L2,G,01/05/2018
4,55356,30/11/2018,5YJSA1CP,D,01/05/2018
4,55425,31/12/2018,1FADP5CU,G,01/05/2018
4,55790,30/11/2018,52CG6SGA,D,01/05/2018
4,55418,31/12/2018,WVWPP7AU,G,01/05/2018
4,55424,30/11/2018,5YJSA1CN,D,01/05/2018
4,55403,30/11/2018,5YJSA1CN,D,01/05/2018
4,55425,30/11/2018,JTDKN3DP,D,01/05/2018
4,55448,31/12/2018,1FADP5CU,G,01/05/2018
4,55044,31/03/2019,5YJSA1CN,D,01/05/2018
4,55074,31/03/2019,3FA6P0SU,D,01/05/2018
4,55041,30/09/2018,3FA6P0PU,D,01/05/2018
4,55080,30/09/2018,JTDKN3DP,D,01/05/2018
4,55947,31/03/2019,3FA6P0SU,D,01/05/2018
4,55306,31/03/2019,3FA6P0PU,D,01/05/2018
4,55912,31/03/2019,52CG2SGA,D,01/05/2018
4,56093,31/03/2019,52CG2DGA,D,01/05/2018
4,,31/03/2019,JTDKN3DP,D,01/05/2018
4,55068,30/09/2018,3FA6P0SU,D,01/05/2018
4,55109,30/09/2018,3FA6P0SU,D,01/05/2018
4,55416,30/09/2018,2T3YL4DV,D,01/05/2018
4,55369,30/09/2018,3FA6P0PU,D,01/05/2018
4,55331,30/09/2018,5YJSA1AG,D,01/05/2018
4,55364,30/09/2018,5YJSA1DP,D,01/05/2018
4,55403,30/09/2018,5YJSA1CN,D,01/05/2018
4,55057,30/09/2018,JTDKN3DP,D,01/05/2018
4,55412,30/09/2018,JTDKN3DP,D,01/05/2018
4,55987,31/03/2019,3FA6P0PU,D,01/05/2018
4,55104,31/08/2018,WAUVPBFF,G,01/05/2018
4,55372,31/08/2018,5YJXCBE2,G,01/05/2018
4,55082,31/08/2018,5YJXCBE2,G,01/05/2018
4,55311,31/08/2018,3FA6P0PU,G,01/05/2018
4,55113,30/11/2018,3FA6P0SU,D,01/05/2018
4,55105,31/08/2018,5YJXCBE2,G,01/05/2018
4,55024,31/08/2018,3FA6P0PU,G,01/05/2018
4,55372,31/08/2018,5YJSA1E4,G,01/05/2018
4,55372,31/08/2018,5UXKT0C5,G,01/05/2018
4,55356,30/11/2018,5YJSA1E4,G,01/05/2018
4,55120,30/11/2018,5YJXCBE2,G,01/05/2018
4,55104,31/03/2019,3FA6P0PU,D,01/05/2018
4,55347,30/11/2018,5YJSA1CP,D,01/05/2018
4,55044,31/08/2018,5YJSA1E4,G,01/05/2018
4,55112,31/08/2018,5YJXCAE2,G,01/05/2018
4,55082,31/08/2018,5YJXCBE2,G,01/05/2018
4,55124,31/08/2018,5YJSA1E4,G,01/05/2018
4,55337,31/08/2018,3FA6P0PU,G,01/05/2018
4,55315,30/11/2018,1G1RD6S5,G,01/05/2018
4,55304,30/11/2018,1G1RD6S5,G,01/05/2018
4,55401,30/11/2018,3FA6P0PU,G,01/05/2018
4,56128,30/11/2018,1N4AZ0CP,G,01/05/2018
4,55305,31/10/2018,5YJSA1CP,D,01/05/2018
4,55423,30/11/2018,WAUVPBFF,G,01/05/2018
4,55311,30/11/2018,WP1AE2A2,G,01/05/2018
4,55110,30/11/2018,3FA6P0PU,G,01/05/2018
4,55104,30/11/2018,WAUTPBFF,G,01/05/2018
4,55432,31/10/2018,3FA6P0SU,D,01/05/2018
4,55115,30/11/2018,1FADP5CU,G,01/05/2018
4,55317,30/11/2018,5YJSA1E1,G,01/05/2018
4,55427,30/11/2018,JA3215H4,G,01/05/2018
4,55719,30/11/2018,1G1RD6S5,G,01/05/2018
4,55014,30/11/2018,1G1RC6S5,G,01/05/2018
4,55378,30/11/2018,1N4AZ0CP,G,01/05/2018
4,55124,30/11/2018,3FA6P0SU,G,01/05/2018
4,55109,30/11/2018,1G1RD6S5,G,01/05/2018
4,55311,30/11/2018,5YJXCBE4,G,01/05/2018
4,55403,30/11/2018,5YJXCBE2,G,01/05/2018
4,55364,30/11/2018,5YJXCDE2,G,01/05/2018
4,55021,30/11/2018,5YJXCDE2,G,01/05/2018
4,55403,30/11/2018,WAUTPBFF,G,01/05/2018
4,55068,31/10/2018,5YJSA1CN,D,01/05/2018
4,55113,31/10/2018,3FA6P0SU,D,01/05/2018
4,55044,31/10/2018,5YJSA1CP,D,01/05/2018
4,55068,31/10/2018,JTDKN3DP,D,01/05/2018
4,55117,31/10/2018,3FA6P0PU,D,01/05/2018
4,55418,30/11/2018,5YJXCDE2,G,01/05/2018
4,55024,30/11/2018,WBY2Z2C5,G,01/05/2018
4,56560,30/11/2018,WVWKP7AU,G,01/05/2018
4,55116,30/11/2018,1FADP5CU,G,01/05/2018
4,55902,30/11/2018,WBY2Z2C5,G,01/05/2018
4,55427,30/11/2018,1FADP5CU,G,01/05/2018
4,55127,30/11/2018,5UXKT0C5,G,01/05/2018
4,55105,30/11/2018,5YJXCBE2,G,01/05/2018
4,55105,30/11/2018,1FADP5CU,G,01/05/2018
4,55419,31/08/2018,5YJSA1CN,D,01/05/2018
4,55419,31/08/2018,JTDKN3DP,D,01/05/2018
4,55345,31/08/2018,JTDKN3DP,D,01/05/2018
4,55410,31/08/2018,JTDKN3DP,D,01/05/2018
4,55902,31/08/2018,3FA6P0PU,D,01/05/2018
4,56301,31/12/9999,52CG2DGA,D,01/05/2018
4,55124,31/07/2018,3FA6P0SU,D,01/05/2018
4,55110,31/08/2018,3FA6P0SU,D,01/05/2018
4,55337,31/08/2018,3FA6P0PU,D,01/05/2018
4,55359,31/08/2018,5YJSA1CN,D,01/05/2018
4,55401,31/08/2018,5YJSA1DP,D,01/05/2018
4,55047,31/08/2018,5YJSA1CN,D,01/05/2018
4,55415,31/08/2018,5YJSA1CN,D,01/05/2018
4,55439,31/08/2018,5YJSA1DN,D,01/05/2018
4,55331,31/08/2018,5YJSA1DG,D,01/05/2018
4,55025,31/08/2018,JTDKN3DP,D,01/05/2018
4,55906,31/08/2018,5YJSA1CN,D,01/05/2018
4,55076,31/08/2018,3FA6P0PU,D,01/05/2018
5,56751,30/04/2019,1G1RB6E4,E,01/05/2018
4,55403,31/08/2018,5UXKT0C5,G,01/05/2018
4,55403,31/08/2018,5YJSA1E4,G,01/05/2018
4,55364,31/08/2018,5YJXCBE4,G,01/05/2018
4,55077,31/08/2018,5YJSA1E4,G,01/05/2018
4,55403,31/08/2018,5YJSA1E4,G,01/05/2018
4,55424,31/08/2018,WBY1Z4C5,G,01/05/2018
4,55424,31/08/2018,5YJSA1E4,G,01/05/2018
4,55403,31/08/2018,5YJSA1E4,G,01/05/2018
4,55424,31/08/2018,5YJSA1E4,G,01/05/2018
5,55318,30/04/2019,1G1RD6E4,E,01/05/2018
5,55378,30/04/2019,1G1RD6E4,E,01/05/2018
5,55066,30/04/2019,1G6RS1E4,E,01/05/2018
5,55060,30/04/2019,1G1RB6E4,E,01/05/2018
5,55352,30/04/2019,1G6RM1E4,E,01/05/2018
4,55436,31/08/2018,5YJXCBE2,G,01/05/2018
4,55436,31/08/2018,5YJXCBE2,G,01/05/2018
5,55313,30/04/2019,1FADP5CU,E,01/05/2018
4,55311,31/07/2018,JTDKN3DP,D,01/05/2018
4,55417,30/11/2018,3FA6P0PU,D,01/05/2018
5,55104,30/04/2019,1FADP5CU,D,01/05/2018
4,55126,30/11/2018,3FA6P0SU,D,01/05/2018
4,55126,30/11/2018,5YJSA1CP,D,01/05/2018
4,55449,30/11/2018,5YJSA1DP,D,01/05/2018
4,55417,31/08/2018,YV4BC0PK,G,01/05/2018
4,55129,31/08/2018,5UXKT0C5,G,01/05/2018
4,55410,30/11/2018,3FA6P0SU,D,01/05/2018
4,55118,30/11/2018,5YJSA1CP,D,01/05/2018
4,55118,31/08/2018,5YJXCBE4,G,01/05/2018
4,55410,31/08/2018,5YJXCAE2,G,01/05/2018
4,55418,31/08/2018,5YJSA1E1,G,01/05/2018
4,55432,31/08/2018,3FA6P0PU,G,01/05/2018
4,55410,31/08/2018,WP1AE2A2,G,01/05/2018
4,55116,31/08/2018,5YJSA1E4,G,01/05/2018
4,55446,30/11/2018,5YJSA1CN,D,01/05/2018
4,55410,31/08/2018,3FA6P0PU,G,01/05/2018
4,55345,31/08/2018,5UXKT0C5,G,01/05/2018
4,55331,30/11/2018,5YJSA1DP,D,01/05/2018
4,55436,31/08/2018,5YJSA1E4,G,01/05/2018
4,55436,31/08/2018,5YJXCBE2,G,01/05/2018
4,55391,31/08/2018,5YJXCBE4,G,01/05/2018
4,55391,31/08/2018,5YJXCBE4,G,01/05/2018
4,55376,30/11/2018,3FA6P0SU,D,01/05/2018
4,55352,30/11/2018,3FA6P0SU,D,01/05/2018
4,55054,31/08/2018,3FA6P0SU,D,01/05/2018
4,55424,30/11/2018,5YJSA1CP,D,01/05/2018
4,55435,30/11/2018,5YJSA1CP,D,01/05/2018
4,55033,31/08/2018,5YJXCBE2,G,01/05/2018
4,55305,31/08/2018,5YJXCBE2,G,01/05/2018
4,55129,31/08/2018,5YJSA1E1,G,01/05/2018
4,55129,31/08/2018,5YJXCAE2,G,01/05/2018
4,55408,31/08/2018,5YJSA1E1,G,01/05/2018
4,55127,31/08/2018,5YJXCBE2,G,01/05/2018
4,55391,31/08/2018,5YJSA1E4,G,01/05/2018
4,55317,31/08/2018,5YJXCAE2,G,01/05/2018
4,55441,31/08/2018,5YJSA1E4,G,01/05/2018
4,55406,30/11/2018,1G1RC6S5,G,01/05/2018
4,55316,31/03/2019,JTDKN3DP,D,01/05/2018
4,55126,31/03/2019,1G1RC6E4,D,01/05/2018
4,55406,31/12/2018,JTDKN3DP,D,01/05/2018
4,55102,31/03/2019,1FADP3R4,D,01/05/2018
4,55427,31/03/2019,1FADP3R4,D,01/05/2018
5,56303,30/04/2019,1FADP5CU,F,01/05/2018
5,55904,30/04/2019,1N4AZ0CP,F,01/05/2018
5,56501,30/04/2019,1G1RD6E4,F,01/05/2018
5,55318,30/04/2019,1N4AZ0CP,F,01/05/2018
4,55112,31/12/9999,1E9EA15S,D,01/05/2018
4,55391,30/04/2019,52CG4AGA,D,01/05/2018
4,55372,31/05/2019,1G1RE6E4,D,01/05/2018
4,55123,31/05/2019,1G1RG6E4,D,01/05/2018
4,55447,30/04/2019,JTDKN3DP,D,01/05/2018
4,55082,31/01/2019,5YJSA1CN,D,01/05/2018
4,55044,31/01/2019,5YJSA1AG,D,01/05/2018
4,55398,31/01/2019,1FADP3R4,D,01/05/2018
4,55418,31/01/2019,5YJSA1CN,D,01/05/2018
4,55449,31/03/2019,5YJSA1CG,D,01/05/2018
4,55108,30/09/2018,JTDKN3DP,D,01/05/2018
4,55427,30/09/2018,1G1RF6E4,D,01/05/2018
4,55416,31/10/2018,WMEEJ9AA,D,01/05/2018
4,55960,31/10/2018,5YJSA1AG,D,01/05/2018
4,55411,30/09/2018,5YJSA1DP,D,01/05/2018
4,55378,30/09/2018,5YJSA1CN,D,01/05/2018
4,55303,31/08/2018,1G1RE6E4,D,01/05/2018
4,55126,30/09/2018,1FADP3R4,D,01/05/2018
4,55443,30/09/2018,JTDKN3DP,D,01/05/2018
4,55125,31/03/2019,5YJSA1CN,D,01/05/2018
4,55936,30/11/2018,1G1RH6E4,D,01/05/2018
4,55014,31/03/2019,1FADP3R4,D,01/05/2018
4,55068,31/03/2019,1FADP3R4,D,01/05/2018
4,55436,30/11/2018,1FADP3R4,D,01/05/2018
4,55421,30/11/2018,JTDKN3DP,D,01/05/2018
4,55379,30/11/2018,5YJSA1CG,D,01/05/2018
4,55107,30/11/2018,5YJSA1DN,D,01/05/2018
4,55410,30/11/2018,1G1RH6E4,D,01/05/2018
4,55311,31/03/2019,3FA6P0SU,D,01/05/2018
4,55347,31/03/2019,3FA6P0PU,D,01/05/2018
4,55403,30/11/2018,5UXKT0C5,G,01/05/2018
4,55424,30/11/2018,5YJSA1E4,G,01/05/2018
4,55424,30/11/2018,5UXKT0C5,G,01/05/2018
4,55405,31/08/2018,1G1RF6E4,D,01/05/2018
4,55436,30/11/2018,WP1AE2A2,G,01/05/2018
4,55439,30/11/2018,5YJXCAE2,G,01/05/2018
4,55439,30/11/2018,5YJXCBE2,G,01/05/2018
4,55308,30/11/2018,1G1RE6E4,D,01/05/2018
4,56063,30/11/2018,5YJXCBE2,G,01/05/2018
4,55402,30/11/2018,5YJXCDE2,G,01/05/2018
4,55415,30/11/2018,5UXKT0C5,G,01/05/2018
4,56017,30/11/2018,5YJXCBE4,G,01/05/2018
4,55340,30/11/2018,5YJXCAE2,G,01/05/2018
4,55115,30/11/2018,5YJXCDE2,G,01/05/2018
4,55071,30/11/2018,5YJXCBE2,G,01/05/2018
4,56071,30/11/2018,5YJXCDE2,G,01/05/2018
4,55346,30/11/2018,5YJSA1E4,G,01/05/2018
4,55126,30/09/2018,1G1RC6E4,D,01/05/2018
4,55378,30/11/2018,5UXKT0C5,G,01/05/2018
4,55033,31/08/2018,3FA6P0PU,D,01/05/2018
4,55902,30/11/2018,5YJXCBE4,G,01/05/2018
4,55422,30/11/2018,5YJXCDE2,G,01/05/2018
4,55414,31/07/2018,1G1RE6E4,D,01/05/2018
4,55443,28/02/2019,1G1RH6E4,D,01/05/2018
4,55126,30/11/2018,5YJXCBE4,G,01/05/2018
4,55322,31/07/2018,3FA6P0SU,D,01/05/2018
4,55127,30/11/2018,5YJSA1E1,G,01/05/2018
4,55345,30/11/2018,5YJSA1E4,G,01/05/2018
4,55060,30/11/2018,5YJXCBE4,G,01/05/2018
4,55127,30/11/2018,5YJXCDE2,G,01/05/2018
4,55345,30/11/2018,5YJXCBE2,G,01/05/2018
4,55428,30/11/2018,5YJXCBE2,G,01/05/2018
4,55305,30/11/2018,5YJSA1E4,G,01/05/2018
4,55811,30/11/2018,5YJXCAE2,G,01/05/2018
4,55433,30/11/2018,5YJXCDE2,G,01/05/2018
4,55602,30/04/2019,3FA6P0SU,D,01/05/2018
4,55373,31/10/2018,3FA6P0SU,D,01/05/2018
4,55422,30/04/2019,5YJSA1DP,D,01/05/2018
4,55386,30/04/2019,5YJSA1AC,D,01/05/2018
4,55445,31/10/2018,5YJSA1CN,D,01/05/2018
4,55123,30/11/2018,5YJXCBE2,G,01/05/2018
4,55419,30/11/2018,5UXKT0C5,G,01/05/2018
4,55344,31/10/2018,5YJSA1CN,D,01/05/2018
4,55126,30/11/2018,5UXKT0C5,G,01/05/2018
4,55303,30/04/2019,5YJSA1DG,D,01/05/2018
4,55443,30/04/2019,3FA6P0PU,D,01/05/2018
4,55044,30/04/2019,3FA6P0SU,D,01/05/2018
4,55044,30/04/2019,3FA6P0PU,D,01/05/2018
4,55406,30/04/2019,3FA6P0SU,D,01/05/2018
4,55129,30/04/2019,5YJSA1CG,D,01/05/2018
4,55343,30/04/2019,3FA6P0PU,D,01/05/2018
4,55104,30/04/2019,3FA6P0PU,D,01/05/2018
4,55407,30/04/2019,3FA6P0PU,D,01/05/2018
4,55116,30/11/2018,3FA6P0SU,G,01/05/2018
4,55124,30/11/2018,5YJSA1E4,G,01/05/2018
4,55124,30/11/2018,3FA6P0PU,G,01/05/2018
4,55044,30/11/2018,WAUTPBFF,G,01/05/2018
4,55438,31/10/2018,JTDKN3DP,D,01/05/2018
4,55423,30/11/2018,1G1RC6S5,G,01/05/2018
5,55116,30/04/2019,1G1RD6E4,E,01/05/2018
4,55106,30/11/2018,1FADP5CU,G,01/05/2018
4,55391,31/10/2018,5YJSA1CN,D,01/05/2018
4,55128,31/10/2018,3FA6P0SU,D,01/05/2018
4,55122,30/11/2018,5YJSA1E4,G,01/05/2018
4,55330,30/11/2018,5YJXCDE2,G,01/05/2018
4,55446,30/11/2018,5UXKT0C5,G,01/05/2018
4,55446,30/11/2018,5YJSA1E4,G,01/05/2018
4,55330,30/11/2018,5YJXCBE2,G,01/05/2018
4,55416,30/11/2018,5YJXCBE2,G,01/05/2018
4,55311,30/11/2018,5YJXCAE2,G,01/05/2018
4,55119,30/11/2018,5YJXCDE2,G,01/05/2018
4,55347,30/11/2018,5YJSA1E4,G,01/05/2018
4,55044,31/07/2018,5YJSA1DN,D,01/05/2018
4,55311,28/02/2019,1G1RH6E4,D,01/05/2018
4,55128,31/07/2018,1FADP3R4,D,01/05/2018
4,55109,31/07/2018,5YJSA1DP,D,01/05/2018
4,56329,28/02/2019,5YJSA1AG,D,01/05/2018
4,55080,28/02/2019,1G1RF6E4,D,01/05/2018
4,55031,31/01/2019,1G1RH6E4,D,01/05/2018
4,55410,28/02/2019,1G1RF6E4,D,01/05/2018
4,55445,28/02/2019,5YJSA1DP,D,01/05/2018
4,55301,31/08/2018,1FADP3R4,D,01/05/2018
4,55436,31/08/2018,5YJSA1CN,D,01/05/2018
4,55347,31/08/2018,5YJSA1CP,D,01/05/2018
4,55371,31/08/2018,1G1RH6E4,D,01/05/2018
4,55949,31/08/2018,5YJSA1DN,D,01/05/2018
4,55378,31/07/2018,5YJSA1DN,D,01/05/2018
4,55128,31/07/2018,1FADP3R4,D,01/05/2018
4,55011,31/07/2018,5YJSA1DN,D,01/05/2018
4,55105,31/07/2018,1FADP3R4,D,01/05/2018
4,55070,30/04/2019,1G1RE6E4,D,01/05/2018
4,55057,31/01/2019,JTDKN3DP,D,01/05/2018
4,55080,31/12/2018,3FA6P0PU,D,01/05/2018
4,55448,31/01/2019,JTDKN3DP,D,01/05/2018
4,55441,31/01/2019,5YJSA1CG,D,01/05/2018
4,56571,31/12/2018,52CG2DGA,D,01/05/2018
4,55113,31/12/2018,3FA6P0SU,D,01/05/2018
4,55901,31/12/2018,JTDKN3DP,D,01/05/2018
4,55016,31/12/2018,3C3CFFGE,D,01/05/2018
4,55311,31/12/2018,3FA6P0SU,D,01/05/2018
4,55436,31/05/2019,5YJSA1DN,D,01/05/2018
4,55406,31/01/2019,3FA6P0PU,D,01/05/2018
4,55025,31/03/2019,1G1RC6E4,D,01/05/2018
4,55309,31/05/2019,5YJSA1DG,D,01/05/2018
4,55379,31/01/2019,3FA6P0PU,D,01/05/2018
4,55422,31/01/2019,5YJSA1CG,D,01/05/2018
4,55128,31/01/2019,3FA6P0PU,D,01/05/2018
4,55372,31/01/2019,5YJSA1DN,D,01/05/2018
4,55408,31/01/2019,5YJSA1CN,D,01/05/2018
4,55410,31/01/2019,5YJ3E1EA,J,01/05/2018
4,55410,31/01/2019,5YJ3E1EA,J,01/05/2018
4,56301,31/01/2019,JHMZC5F3,J,01/05/2018
4,55391,31/01/2019,5YJ3E1EA,J,01/05/2018
4,55305,31/01/2019,5YJ3E1EA,J,01/05/2018
4,56601,31/01/2019,JHMZC5F3,J,01/05/2018
4,55419,31/01/2019,KNDCC3LD,J,01/05/2018
4,55347,31/01/2019,5YJ3E1EA,J,01/05/2018
4,55119,31/01/2019,KNDCD3LD,J,01/05/2018
4,55427,31/01/2019,5YJ3E1EA,J,01/05/2018
4,55449,31/01/2019,5YJ3E1EA,J,01/05/2018
4,55068,31/01/2019,JHMZC5F3,J,01/05/2018
4,55436,31/01/2019,5YJ3E1EA,J,01/05/2018
4,55391,30/11/2018,WBA7J2C5,J,01/05/2018
4,55391,30/11/2018,WBA7J2C5,J,01/05/2018
4,55345,30/11/2018,WBAJB1C5,J,01/05/2018
4,55347,30/11/2018,5UXKT0C5,J,01/05/2018
4,55416,30/11/2018,WBA8E1C5,J,01/05/2018
4,55369,30/11/2018,2C4RC1N7,J,01/05/2018
4,56003,31/01/2019,5YJ3E1EA,J,01/05/2018
4,55077,31/01/2019,5YJ3E1EA,J,01/05/2018
4,55344,31/01/2019,5YJ3E1EA,J,01/05/2018
4,55126,30/11/2018,JHMZC5F3,J,01/05/2018
4,55331,30/11/2018,WBAJB1C5,J,01/05/2018
4,56301,30/11/2018,JHMZC5F3,J,01/05/2018
4,55129,31/01/2019,JTDKARFP,J,01/05/2018
4,55305,31/01/2019,JTDKARFP,J,01/05/2018
4,55305,31/01/2019,JTDKARFP,J,01/05/2018
4,55347,31/01/2019,5UXKT0C5,J,01/05/2018
4,55398,31/01/2019,JTDKARFP,J,01/05/2018
4,55121,31/01/2019,WAUUPBFF,J,01/05/2018
4,55391,31/01/2019,5YJSA1E2,J,01/05/2018
4,55445,31/01/2019,1G1RB6S5,J,01/05/2018
4,55405,31/01/2019,YV4BR0DL,J,01/05/2018
4,55331,31/01/2019,YV4BR0PL,J,01/05/2018
4,55331,31/01/2019,YV4BR0DL,J,01/05/2018
4,55105,31/01/2019,1G1FX6S0,J,01/05/2018
4,55378,31/01/2019,JTDKARFP,J,01/05/2018
4,56001,31/01/2019,JTDKARFP,J,01/05/2018
4,56001,31/01/2019,JTDKARFP,J,01/05/2018
4,55112,31/01/2019,5YJXCAE2,J,01/05/2018
4,55423,31/01/2019,5YJ3E1EA,J,01/05/2018
4,55112,31/01/2019,5YJ3E1EA,J,01/05/2018
4,55330,31/01/2019,JA4J24A5,J,01/05/2018
4,55116,31/01/2019,WAUTPBFF,J,01/05/2018
4,55128,31/01/2019,JA4J24A5,J,01/05/2018
4,55407,31/01/2019,JA4J24A5,J,01/05/2018
4,55119,31/01/2019,5YJSA1E4,J,01/05/2018
4,55372,31/01/2019,LVYBC0AL,J,01/05/2018
4,55116,31/01/2019,WMZYU7C4,J,01/05/2018
4,55076,30/11/2018,1G1RB6S5,J,01/05/2018
4,55376,30/11/2018,JA4J24A5,J,01/05/2018
4,55437,30/11/2018,1G1RA6S5,J,01/05/2018
4,55343,30/11/2018,5UXKT0C5,J,01/05/2018
4,55446,30/11/2018,5UXKT0C5,J,01/05/2018
4,55426,30/11/2018,5UXKT0C5,J,01/05/2018
4,55108,30/11/2018,YV4BR0PK,J,01/05/2018
4,55424,30/11/2018,5UXKT0C5,J,01/05/2018
4,55085,30/11/2018,1G1RA6S5,J,01/05/2018
4,55105,30/11/2018,1G1RA6S5,J,01/05/2018
4,55355,30/11/2018,5UXKT0C5,J,01/05/2018
4,55405,30/11/2018,1G1RA6S5,J,01/05/2018
4,55422,30/11/2018,1G1RA6S5,J,01/05/2018
4,55024,30/11/2018,YV4BR0PL,J,01/05/2018
4,55406,30/11/2018,1G1RB6S5,J,01/05/2018
4,55016,30/11/2018,JA4J24A5,J,01/05/2018
4,55110,30/11/2018,JA4J24A5,J,01/05/2018
4,55125,30/11/2018,5UXKT0C5,J,01/05/2018
4,55125,30/11/2018,1G1RB6S5,J,01/05/2018
4,55347,30/11/2018,JA4J24A5,J,01/05/2018
4,55416,30/11/2018,JA4J24A5,J,01/05/2018
4,55422,30/11/2018,1G1RB6S5,J,01/05/2018
4,55109,30/11/2018,JA4J24A5,J,01/05/2018
4,55311,30/11/2018,YV4BR0DL,J,01/05/2018
4,56560,30/11/2018,1G1RB6S5,J,01/05/2018
4,55902,30/11/2018,2C4RC1N7,J,01/05/2018
4,55331,30/11/2018,2C4RC1L7,J,01/05/2018
4,55441,30/11/2018,2C4RC1N7,J,01/05/2018
4,55427,30/11/2018,2C4RC1N7,J,01/05/2018
4,55427,30/11/2018,2C4RC1N7,J,01/05/2018
4,55431,30/11/2018,2C4RC1N7,J,01/05/2018
4,55963,30/11/2018,3FA6P0PU,J,01/05/2018
4,56273,30/11/2018,2C4RC1L7,J,01/05/2018
4,55304,30/11/2018,2C4RC1N7,J,01/05/2018
4,55374,30/11/2018,2C4RC1N7,J,01/05/2018
4,55446,30/11/2018,2C4RC1N7,J,01/05/2018
4,56362,30/11/2018,2C4RC1N7,J,01/05/2018
4,55347,30/11/2018,2C4RC1N7,J,01/05/2018
